age,workclass,education,education_num,marital_status,occupation,relationship,race,capital_gain,capital_loss,hours_per_week,native_country,sex_encoded,income
55,2,7,4,4,2,2,2,38137,0,45,9,1,0
83,6,11,14,0,6,4,4,0,1911,62,9,1,1
50,4,4,12,2,12,1,4,0,0,11,9,0,1
48,2,10,1,4,4,4,4,0,0,22,9,1,0
81,3,1,13,2,1,0,4,0,0,92,9,1,0
25,2,13,1,4,11,4,4,0,0,36,9,1,0
38,1,1,1,4,10,2,4,0,0,64,9,1,1
53,2,12,12,2,9,4,4,0,0,69,9,1,1
41,2,7,4,2,9,1,4,0,0,72,9,0,0
58,2,11,5,0,1,5,4,0,0,41,9,1,1
41,2,15,14,4,3,5,4,0,2139,31,9,0,0
58,2,5,3,2,8,2,4,0,0,81,9,0,0
34,2,7,5,0,12,5,4,0,0,67,9,0,0
72,2,5,12,4,0,3,4,0,0,73,9,1,0
46,2,11,6,4,2,3,4,0,0,56,9,1,0
42,2,6,13,2,10,1,4,0,0,75,9,1,0
61,4,6,4,0,12,3,4,0,0,54,9,1,0
20,5,8,8,2,0,5,4,0,0,10,9,0,1
76,2,10,1,6,11,1,2,0,413,90,9,0,0
54,6,1,15,4,5,4,4,0,0,38,3,0,0
74,2,11,2,4,8,3,4,0,0,12,9,1,0
87,2,4,6,2,8,1,4,0,0,82,9,0,1
23,2,14,15,0,13,0,4,0,0,88,9,0,1
28,2,15,7,4,4,0,4,0,0,77,9,0,1
78,2,2,11,2,7,4,4,0,0,24,9,1,0
57,2,6,7,2,11,3,4,0,0,11,1,1,0
43,2,15,3,4,0,2,4,0,0,48,9,0,0
56,2,7,4,0,11,2,4,80051,0,66,9,0,0
36,2,1,12,2,8,3,4,0,0,27,9,1,0
72,2,14,10,2,11,3,4,0,0,14,9,1,1
28,2,4,4,2,9,1,4,0,0,69,9,1,1
73,2,4,11,2,4,4,4,0,0,47,9,0,1
88,2,3,1,2,0,5,4,85930,0,94,9,1,0
17,2,15,7,2,7,2,4,0,0,14,9,0,0
50,2,13,8,2,5,2,4,0,2771,77,9,1,0
78,2,11,10,2,9,1,4,0,0,21,9,1,0
32,2,2,5,2,4,1,4,0,0,41,9,1,0
66,2,4,13,2,6,1,4,0,0,20,9,0,1
59,2,2,15,0,0,1,4,0,0,28,9,0,0
24,2,12,6,4,1,3,4,42365,3178,10,9,0,0
79,2,10,10,2,13,0,4,0,0,79,9,0,1
28,2,10,15,2,1,4,4,0,0,4,9,1,1
68,6,13,12,4,4,1,4,0,0,88,9,1,1
77,1,6,3,4,8,4,4,0,0,93,9,1,1
51,2,15,12,2,2,5,4,0,0,51,9,0,0
30,2,9,7,2,2,0,0,0,0,67,9,1,1
38,2,14,14,4,4,0,4,0,0,74,9,1,0
27,2,9,3,4,10,4,4,97445,0,41,0,1,0
18,2,9,3,4,7,2,4,0,0,27,5,0,0
49,2,12,12,2,0,3,4,0,0,33,9,1,1
64,2,4,6,4,12,2,4,66319,0,66,7,1,1
34,2,10,11,2,4,0,0,0,0,87,0,0,1
62,1,3,8,4,1,4,4,0,0,11,9,1,0
85,2,2,1,4,9,4,4,0,0,48,9,1,0
23,2,1,13,0,7,3,4,0,0,20,9,1,0
53,2,13,7,4,11,0,4,0,0,87,9,0,1
85,2,2,2,4,5,2,4,0,3041,34,9,0,0
23,2,10,8,4,12,4,4,0,0,10,9,1,0
25,2,1,14,2,7,2,4,0,0,39,1,1,0
25,2,0,15,2,12,4,4,0,0,70,9,1,1
34,2,4,14,4,10,1,4,0,0,26,9,0,1
33,1,7,2,2,9,1,4,0,0,78,9,1,1
27,1,15,15,6,13,4,4,0,0,30,9,1,0
45,2,0,13,2,13,2,4,0,0,6,9,1,0
82,2,3,8,4,9,3,4,0,0,15,9,1,0
55,2,0,1,4,6,1,4,0,0,16,9,0,0
76,2,0,6,4,10,5,4,0,0,63,9,1,0
72,1,12,12,0,4,1,4,0,0,85,9,1,1
75,2,2,9,0,3,2,4,6996,0,97,9,1,0
70,1,0,11,4,5,4,1,0,0,83,9,1,1
72,6,10,4,0,11,1,4,0,0,70,9,1,0
44,2,8,3,0,12,0,4,0,0,37,9,0,1
20,2,6,11,4,5,0,4,0,0,73,9,1,0
62,3,6,9,4,13,1,4,0,0,46,9,1,0
54,2,1,2,2,1,2,4,0,0,35,9,1,1
77,6,8,2,2,4,1,4,0,0,39,9,0,1
24,2,4,11,6,4,2,0,76378,1828,88,4,0,0
88,2,4,6,2,4,0,4,41338,0,25,9,1,0
38,2,11,11,2,9,5,4,0,0,72,9,1,0
74,6,8,7,4,2,2,4,0,0,34,9,0,0
36,0,15,9,0,3,3,4,0,0,90,9,1,1
31,2,7,2,2,6,4,0,0,0,33,9,0,0
29,2,3,10,2,2,3,4,0,0,24,9,0,0
71,2,5,3,4,6,2,4,0,0,5,9,0,0
78,5,8,2,0,5,4,4,0,0,78,9,1,0
88,2,4,5,4,13,5,4,0,0,56,9,0,0
45,2,2,8,2,0,0,2,26614,0,23,9,1,0
28,2,10,7,2,4,1,4,0,0,67,9,0,0
73,2,7,4,2,6,4,4,0,0,98,9,0,1
68,2,7,2,2,12,1,4,0,0,35,9,1,0
59,4,9,2,2,5,3,4,0,0,22,9,0,1
78,2,8,10,0,7,0,4,0,0,80,9,1,1
35,2,10,7,5,4,3,4,0,0,70,9,0,0
41,2,3,6,2,4,0,4,0,0,16,9,1,0
81,2,4,9,2,8,4,4,0,0,98,9,1,1
62,2,11,11,4,2,5,2,0,0,46,2,1,0
83,2,2,9,6,8,1,4,0,0,75,9,1,1
32,2,8,3,2,3,1,4,0,0,9,9,1,0
81,3,15,12,4,5,3,1,0,0,3,9,1,1
55,2,12,3,4,5,5,4,0,0,6,9,1,0
29,2,0,7,2,4,1,2,0,2557,85,9,1,0
35,2,8,4,4,9,4,4,0,0,88,5,1,0
29,2,8,9,4,4,4,4,0,0,64,9,0,0
53,1,6,4,2,13,0,4,0,0,15,9,1,0
52,2,3,9,0,5,5,4,0,0,93,4,0,0
74,2,10,5,2,0,2,4,0,0,27,9,1,0
84,2,4,3,2,9,4,4,0,0,9,9,0,0
89,3,2,6,2,12,3,4,0,0,67,9,1,1
85,2,6,3,0,1,4,4,76120,0,78,9,0,0
29,4,15,12,6,5,5,4,0,0,16,9,0,0
61,5,10,11,4,11,5,4,0,2607,67,9,0,0
78,4,14,4,6,5,4,4,0,0,66,9,0,0
79,4,10,6,0,10,3,4,0,0,4,9,0,0
86,1,8,4,2,13,2,4,0,0,28,9,0,0
20,2,12,10,2,11,3,4,0,4012,37,9,1,1
69,2,9,10,2,0,2,4,0,0,52,9,1,0
30,2,2,5,2,5,5,4,88006,0,31,9,1,0
48,2,4,15,4,5,4,4,0,0,83,9,0,1
64,2,4,15,2,0,5,4,0,0,52,9,1,1
47,2,2,6,4,13,3,4,0,0,41,9,1,0
37,2,0,9,2,4,3,4,0,0,60,9,1,0
47,2,4,5,6,9,5,4,0,0,32,9,0,0
65,5,7,7,0,7,2,4,0,0,62,9,0,0
42,6,5,11,2,1,3,4,0,0,45,9,1,0
51,2,11,3,1,8,4,4,0,0,38,9,1,1
89,2,4,15,3,1,4,4,0,4232,39,8,0,0
52,2,10,9,2,13,4,4,0,0,67,9,1,1
81,2,5,5,2,6,3,4,0,0,84,9,0,1
24,2,2,5,2,11,4,4,0,0,77,9,0,0
24,2,4,10,4,11,4,4,0,0,82,9,1,1
69,2,13,4,4,1,2,4,0,0,64,9,1,0
49,2,6,7,2,10,4,4,0,0,59,9,0,0
34,5,1,2,4,9,4,4,0,0,61,9,1,0
19,2,9,11,2,8,1,4,0,0,56,9,1,0
54,1,12,6,5,9,2,4,19626,0,19,9,1,0
68,4,11,4,0,2,5,4,0,0,92,9,1,1
67,2,5,12,2,1,5,4,0,0,65,9,1,0
78,2,11,13,4,12,4,4,0,0,32,9,1,0
73,1,11,1,2,10,1,4,0,0,12,5,0,0
71,1,6,8,4,9,2,4,0,0,18,9,1,1
30,2,7,6,4,5,2,4,0,0,53,9,1,0
49,4,1,10,4,1,4,4,0,0,72,9,0,0
87,4,7,11,4,1,3,4,0,0,7,9,0,1
27,2,2,2,2,4,1,4,0,0,24,9,1,0
55,2,5,2,4,7,4,2,0,0,22,9,1,0
44,2,6,14,4,2,4,4,0,0,19,9,1,1
31,2,14,4,2,12,0,4,0,0,56,9,1,0
63,2,9,7,0,5,5,4,0,0,69,9,1,1
82,2,4,15,4,5,0,4,0,0,62,9,1,1
29,2,15,6,2,9,5,4,0,0,82,0,0,0
33,2,5,9,4,7,5,4,0,0,4,9,0,1
38,2,13,4,2,2,5,4,0,0,75,9,0,0
48,2,0,8,5,13,5,4,0,0,91,9,0,0
76,2,14,5,6,11,1,4,0,0,77,9,1,1
62,2,5,13,2,4,3,4,0,0,71,9,0,0
68,2,14,12,0,0,5,4,0,0,97,9,1,1
65,2,7,9,0,12,1,4,0,0,56,9,1,1
62,6,9,6,4,9,2,4,87506,0,74,9,1,1
46,2,6,8,4,12,4,4,0,0,73,9,1,1
43,2,15,9,2,10,2,4,0,0,73,9,1,1
29,2,0,5,2,6,5,4,0,0,45,9,1,0
54,2,14,14,0,3,3,4,0,0,43,9,1,0
88,2,15,10,0,13,4,4,0,3652,97,9,0,1
23,2,14,5,2,5,2,4,0,0,41,9,0,1
83,2,7,6,4,12,2,4,0,0,72,2,0,0
84,6,14,8,0,13,4,4,0,0,15,9,0,1
37,2,2,3,5,5,2,4,0,0,19,9,1,0
29,2,7,2,4,1,2,4,0,0,62,9,0,0
20,1,5,9,4,3,5,4,19323,0,14,9,1,0
34,1,0,5,4,0,2,4,0,2571,21,9,1,0
37,2,0,5,2,13,0,4,0,0,98,9,1,1
50,2,11,1,4,1,0,2,0,0,83,9,1,0
28,2,12,14,2,6,5,4,0,0,21,9,0,1
78,2,2,9,4,8,0,2,0,0,58,9,1,1
80,2,3,6,0,9,5,4,0,0,1,9,1,0
49,3,7,12,2,11,5,4,0,0,94,7,1,0
59,2,1,15,2,3,3,4,99500,0,25,9,1,0
64,5,13,3,2,7,4,2,0,0,29,9,1,0
29,2,5,2,2,7,5,4,0,0,81,9,0,0
19,4,9,4,2,11,0,4,87908,0,65,9,1,1
88,2,10,4,2,3,1,4,0,0,79,9,1,0
28,2,14,13,0,6,3,2,0,0,76,9,1,1
71,2,8,15,4,11,5,2,0,0,68,9,1,1
85,2,14,10,6,5,5,4,0,0,52,9,0,0
53,2,0,7,4,12,4,4,0,0,78,9,1,0
70,2,12,7,4,5,5,4,0,0,40,9,0,0
24,2,1,14,4,7,4,4,97822,0,47,5,0,0
28,6,9,11,2,5,0,4,0,0,29,9,0,0
70,2,6,5,2,5,5,2,0,0,73,9,1,1
26,3,0,14,3,4,1,4,0,0,75,9,1,0
78,0,11,1,4,5,0,4,0,0,4,9,0,0
50,1,0,10,4,1,2,4,0,0,10,9,1,0
83,2,8,12,2,0,1,4,0,0,88,9,1,0
29,2,5,1,2,2,1,4,0,0,40,9,1,0
57,2,5,3,4,5,4,4,0,0,65,4,0,0
41,2,6,14,2,1,4,4,93614,0,30,9,0,0
39,2,10,6,4,7,5,4,0,0,97,9,1,1
81,2,14,8,5,13,1,2,0,0,58,9,1,0
18,2,8,2,2,7,0,4,0,0,2,5,1,0
31,2,14,6,2,4,1,4,0,0,5,9,0,1
89,2,4,6,0,4,0,4,0,0,4,9,1,1
87,2,12,9,2,5,5,4,28152,0,30,9,1,1
27,2,0,2,0,0,2,2,37883,0,33,9,1,0
22,2,13,14,0,0,1,2,0,0,76,9,1,1
65,2,5,15,4,10,5,4,0,0,1,9,1,0
59,5,2,13,2,13,5,4,0,0,68,7,1,0
61,4,8,4,4,10,4,4,0,0,38,9,0,0
25,4,9,1,2,13,3,4,0,0,31,9,1,0
45,2,12,12,2,1,1,4,0,0,57,8,1,0
52,2,11,6,2,6,2,4,0,0,76,9,1,0
33,2,2,10,2,7,1,4,0,0,40,9,0,0
87,4,14,3,2,6,5,4,0,0,60,9,0,0
28,2,10,8,2,0,3,4,0,0,6,6,0,1
88,2,9,3,0,2,4,4,0,0,86,9,1,0
52,2,6,14,4,13,4,2,0,0,42,9,1,0
89,2,2,1,0,11,5,4,0,0,90,9,1,0
78,3,6,1,1,3,0,4,0,3836,26,9,1,0
30,2,15,9,4,5,5,2,0,0,89,9,0,0
28,2,12,2,2,3,0,4,0,0,17,9,1,0
51,2,0,14,2,7,1,4,0,0,76,9,1,0
61,2,7,8,4,10,4,4,0,1077,12,9,0,0
76,5,7,11,4,0,5,4,0,0,43,9,0,0
88,2,10,13,2,2,5,2,0,2205,94,9,1,0
21,2,6,12,4,5,1,4,0,0,71,9,0,0
76,2,8,12,4,7,4,4,0,0,52,9,1,1
50,1,14,7,2,11,4,4,69562,0,70,9,1,0
86,2,2,5,2,11,3,4,0,0,14,9,1,0
24,5,8,12,2,5,1,4,56157,0,43,9,1,0
38,4,13,3,2,13,3,4,0,0,55,9,1,1
89,2,6,12,2,7,2,4,0,0,9,9,0,0
21,2,2,10,0,5,4,2,69200,0,71,9,0,0
84,6,2,12,2,8,2,4,0,0,46,9,1,1
64,1,4,14,2,8,5,4,0,0,15,9,1,0
74,5,11,12,2,9,3,2,0,0,76,9,1,0
26,1,13,7,6,6,0,4,0,0,29,1,1,1
71,2,6,8,2,1,4,4,0,0,80,5,1,1
27,2,9,11,4,3,0,4,0,0,12,9,1,0
75,2,15,9,2,9,1,4,0,0,74,9,1,1
76,2,1,5,2,7,5,4,0,0,78,8,1,1
78,5,2,4,5,7,4,1,0,0,52,9,1,0
78,2,0,13,0,7,4,4,0,0,44,9,1,0
31,2,1,14,4,5,3,4,0,0,8,9,0,0
69,4,15,15,2,11,0,4,0,0,80,9,0,0
69,3,5,8,0,6,0,4,2620,0,25,9,1,0
41,2,14,11,5,2,2,4,0,0,61,9,1,1
51,2,5,2,4,13,0,4,0,0,8,9,0,0
81,2,13,10,2,4,3,4,94117,0,24,9,1,0
82,4,0,14,4,3,2,4,0,0,67,3,1,1
30,2,5,5,4,2,1,4,0,0,19,9,1,0
75,2,10,13,4,1,0,4,0,0,15,9,1,1
46,6,1,5,2,7,0,4,0,0,29,9,1,0
41,2,7,11,4,1,0,4,0,3783,17,1,0,1
75,2,0,13,0,10,0,4,0,0,93,9,1,1
30,5,6,9,2,2,3,2,69275,0,16,5,1,1
85,4,15,10,6,5,4,4,0,2593,25,8,1,0
26,6,13,7,4,5,3,4,0,0,27,9,1,0
56,2,8,6,4,7,5,4,0,3335,15,9,0,0
81,2,8,14,2,3,4,4,0,0,40,9,1,0
64,2,15,1,4,13,5,4,0,0,60,9,0,0
27,2,10,11,4,7,1,4,0,0,15,9,0,1
25,2,1,3,2,13,2,4,45802,0,5,9,0,0
75,2,1,13,2,4,1,4,0,0,58,9,1,0
77,2,13,2,0,0,3,2,0,0,81,9,0,0
78,2,8,8,0,4,3,4,0,1101,62,9,1,0
71,6,13,10,1,5,3,4,0,0,29,9,0,0
61,4,0,6,2,13,0,4,0,0,24,9,1,0
66,6,7,5,2,5,3,4,0,0,87,9,0,1
34,4,12,7,0,5,1,4,0,0,15,9,1,0
59,2,15,7,2,10,2,4,0,0,23,9,1,0
28,2,11,15,2,10,2,4,0,0,65,9,1,0
27,2,8,6,2,3,1,4,0,0,41,9,1,0
87,2,0,15,2,3,4,4,0,0,11,9,1,0
31,4,8,7,4,4,2,4,0,0,89,9,1,0
60,2,12,10,2,3,3,4,0,0,95,9,1,1
79,2,12,1,2,11,5,4,0,0,18,9,0,0
74,2,10,5,4,8,1,4,0,0,36,9,1,0
48,2,9,11,2,1,0,4,0,0,45,9,1,1
24,2,5,12,2,2,1,4,0,0,38,9,1,1
26,2,6,6,2,10,3,4,43063,0,42,9,1,1
63,1,7,4,5,13,0,4,0,0,81,4,1,0
84,2,14,3,2,12,3,4,0,0,84,9,1,1
39,4,15,7,2,3,1,0,0,0,73,2,0,0
62,6,12,6,0,0,5,4,0,0,74,9,0,1
37,4,1,13,2,9,4,4,0,0,78,9,0,0
82,2,1,9,2,4,1,4,0,0,72,9,0,0
59,2,15,12,4,7,2,4,0,0,36,9,1,1
19,2,1,9,4,5,3,2,0,0,70,0,1,1
56,4,3,11,6,0,0,4,0,0,62,9,1,0
83,2,0,6,4,12,1,4,0,0,16,9,1,0
87,2,2,15,2,10,3,4,0,0,11,9,0,0
78,2,0,9,2,10,4,2,0,0,57,9,1,1
34,2,3,13,4,8,0,4,0,0,78,9,1,1
52,2,6,3,0,3,5,4,0,0,31,9,1,1
27,5,6,13,0,4,3,4,0,0,51,9,1,1
70,2,14,15,2,2,1,4,0,0,80,9,1,1
68,2,12,13,2,6,2,4,95919,0,60,9,1,1
48,2,0,10,2,2,5,4,0,0,51,9,1,1
39,2,15,12,4,9,0,4,0,0,9,9,1,1
48,4,13,3,2,5,0,4,0,0,18,5,0,0
39,5,5,11,1,2,3,4,0,0,88,9,1,1
71,4,10,9,2,0,3,4,0,0,47,9,0,0
39,2,15,4,4,3,2,4,27250,0,8,9,0,0
86,2,4,2,0,3,0,4,0,0,34,9,1,0
68,2,13,1,2,5,1,4,0,0,64,9,0,0
79,5,2,4,0,6,1,2,0,0,87,9,1,1
45,0,4,4,2,9,3,4,0,0,12,9,1,0
33,2,11,15,4,0,2,4,0,0,56,9,1,0
76,6,8,8,2,11,3,4,0,0,78,9,1,1
54,6,0,3,4,1,4,1,0,0,65,9,1,1
71,2,14,15,2,6,5,4,0,0,87,9,0,1
27,6,6,1,2,8,1,4,32653,0,85,9,1,0
23,3,8,5,2,8,3,2,0,0,50,9,0,0
88,2,15,1,2,8,5,4,0,0,58,9,1,1
19,2,12,3,4,9,0,4,0,0,85,9,0,0
41,2,11,10,2,7,5,4,0,0,34,9,1,0
38,2,1,7,4,6,4,4,0,4342,90,9,0,0
44,3,13,5,2,1,4,4,0,0,65,9,1,0
35,2,1,8,2,8,3,2,0,0,53,9,1,0
58,2,15,1,4,1,5,4,0,0,12,9,1,0
63,2,14,2,2,3,3,4,0,0,81,9,1,0
19,6,12,5,2,4,1,4,2520,0,61,9,0,0
76,2,7,5,4,3,3,4,0,0,87,5,0,1
82,2,10,3,0,10,0,4,0,0,50,9,1,0
51,2,15,15,2,5,2,4,0,0,38,9,1,1
64,5,6,2,4,10,0,4,0,0,69,5,1,0
50,1,6,1,2,6,2,1,2386,0,81,9,1,0
69,2,13,15,2,11,5,4,0,0,86,2,1,1
30,2,15,6,0,10,3,4,0,0,27,9,0,0
65,2,6,4,4,5,2,4,0,1445,66,9,1,0
80,2,15,5,4,0,1,4,0,3289,19,9,1,1
72,5,12,3,2,4,1,4,35334,2337,29,9,1,1
74,3,6,14,0,6,2,4,0,0,5,9,0,0
48,4,12,2,2,0,4,4,0,0,88,9,1,0
63,2,14,6,4,3,3,2,0,0,37,9,1,0
25,2,1,8,2,2,0,4,0,0,97,9,1,1
24,2,0,11,4,7,1,4,0,0,47,9,1,1
32,2,12,7,2,13,1,4,0,0,54,9,1,1
83,2,14,7,4,2,0,4,0,0,10,9,1,0
71,2,7,2,2,1,4,4,0,0,90,9,1,0
32,2,1,11,4,4,0,4,0,0,29,9,1,0
81,2,12,9,4,3,0,4,0,0,24,9,1,1
20,4,10,2,2,13,3,1,0,0,66,9,1,1
48,2,0,4,2,5,0,4,0,0,93,9,1,0
32,2,9,2,4,3,0,4,0,0,90,9,1,0
20,2,12,10,4,7,5,4,0,0,4,0,1,0
28,1,11,13,4,3,0,4,0,0,22,9,1,1
19,2,13,8,2,3,2,1,0,1480,97,9,1,1
78,2,4,4,0,5,4,4,0,0,86,9,0,0
24,2,9,7,3,8,2,4,0,0,56,9,1,0
89,3,11,7,2,3,5,4,0,0,98,9,0,1
33,2,14,11,4,7,4,4,0,0,64,2,1,0
83,2,14,3,2,8,1,4,0,0,16,3,0,0
55,2,13,11,4,4,5,4,0,0,66,9,1,0
49,2,5,1,4,5,3,3,0,0,96,9,0,0
32,2,0,12,4,10,2,3,0,0,80,2,1,1
43,2,3,3,2,10,0,4,0,0,60,9,1,1
36,5,8,15,4,7,0,4,0,0,44,9,0,0
47,2,11,4,2,11,4,4,39143,0,2,9,1,1
30,2,1,3,2,4,3,4,0,0,43,5,1,0
89,3,6,2,4,3,0,4,0,3506,2,9,1,0
20,2,7,14,3,8,2,4,0,0,18,9,1,0
86,2,11,2,2,9,2,4,0,0,63,9,1,0
65,2,11,3,0,8,2,4,91559,0,42,9,1,0
57,2,2,10,4,0,1,4,62576,0,98,9,0,1
21,2,13,4,2,5,1,4,0,0,94,9,1,1
36,4,7,1,0,1,2,4,0,0,63,9,0,0
30,3,1,3,2,6,0,4,65890,0,79,9,0,1
84,2,1,15,2,0,0,4,0,0,17,9,1,0
59,2,2,9,2,5,1,4,0,0,93,9,1,1
29,2,2,12,0,0,2,4,0,0,37,9,1,0
34,2,2,14,0,1,3,4,0,0,85,9,1,1
22,6,4,3,2,1,4,4,0,0,15,9,0,0
70,2,15,5,2,3,0,4,0,0,19,7,0,0
59,0,9,8,0,10,0,4,0,0,5,9,1,1
77,2,5,12,2,1,3,4,0,0,75,8,1,0
53,2,10,4,0,2,5,4,40341,0,96,9,1,1
89,2,2,2,4,6,0,4,0,0,49,9,1,0
29,2,1,10,2,7,3,4,0,0,5,9,1,0
39,0,8,14,2,1,4,4,0,0,37,9,1,1
89,2,15,12,4,8,4,4,0,0,82,9,1,0
44,2,12,2,4,5,3,4,0,0,51,9,1,0
67,2,0,2,2,12,1,1,0,0,58,9,0,1
36,2,10,11,2,5,4,4,0,0,93,9,0,0
18,2,15,7,2,6,4,4,0,0,47,9,1,0
84,2,5,12,2,5,2,4,0,0,1,9,1,1
39,1,9,10,4,9,1,4,0,0,59,9,1,0
62,2,6,14,4,3,0,4,0,0,40,9,1,1
28,0,7,8,4,2,5,2,32402,0,64,9,0,0
75,5,9,12,4,8,3,4,0,0,40,9,0,0
48,5,4,11,1,12,0,4,0,0,78,9,1,1
17,5,14,8,6,0,3,4,0,0,24,9,1,0
65,1,7,6,4,0,3,4,0,0,61,9,1,0
33,2,1,7,0,10,4,4,0,0,72,9,1,1
25,1,5,8,6,10,3,4,0,0,83,9,1,1
47,2,13,15,0,6,4,4,0,0,26,9,0,0
33,2,14,11,4,5,3,4,0,0,39,9,1,0
89,2,15,4,4,5,2,4,0,0,13,9,1,0
57,5,6,1,5,5,1,4,0,0,45,9,1,0
48,2,2,15,2,12,2,4,0,0,98,9,0,0
48,2,3,5,4,10,2,4,0,0,49,9,1,0
55,2,10,14,2,12,1,4,0,0,60,9,1,0
66,2,14,14,2,10,4,4,53733,0,26,9,1,0
70,2,3,6,2,7,2,4,0,0,92,9,1,1
22,6,5,7,4,5,2,4,0,0,9,9,0,0
58,2,14,14,2,8,4,4,0,0,67,9,0,1
29,1,3,9,2,6,5,4,0,0,8,9,1,0
26,2,7,5,0,7,0,4,0,0,97,9,1,0
18,1,14,5,2,11,5,4,0,0,69,9,1,0
72,2,4,14,2,3,1,4,0,0,82,5,1,0
21,5,7,13,0,3,1,4,0,0,73,9,0,1
43,2,15,9,0,11,5,4,0,0,22,9,1,1
23,2,13,11,4,2,2,4,0,0,3,9,1,1
55,2,0,14,0,1,4,4,0,0,92,9,1,1
23,2,4,9,0,6,0,4,0,0,94,9,1,1
65,2,3,14,4,11,4,4,0,0,49,9,0,0
88,2,3,14,2,8,1,4,0,0,24,9,1,1
63,2,8,13,4,12,2,4,0,0,89,7,1,0
42,2,10,15,0,4,3,1,0,0,12,9,1,0
52,1,10,6,4,3,0,4,0,0,10,9,1,0
61,2,0,3,1,12,0,4,0,0,25,9,1,1
42,2,5,7,5,4,1,4,0,0,14,9,1,0
69,2,10,6,5,5,4,4,0,0,70,9,1,0
27,2,10,4,5,3,2,4,0,0,55,9,1,1
31,2,13,5,2,5,4,4,0,0,30,9,0,0
28,2,12,11,2,9,0,4,0,0,28,9,1,0
47,0,1,2,4,11,2,4,0,0,62,9,0,1
70,2,8,3,2,10,1,4,0,0,62,9,0,0
54,6,12,5,2,8,3,4,0,0,63,9,1,1
72,1,8,11,2,4,1,4,0,0,16,9,1,0
24,2,3,8,0,2,5,4,0,0,7,9,1,1
51,4,7,15,4,7,5,4,0,0,88,9,0,1
82,2,1,13,0,5,5,2,0,0,89,9,1,0
53,2,6,2,2,2,1,4,0,0,40,9,1,1
33,2,4,2,4,10,1,4,0,0,22,9,1,1
83,2,2,4,4,0,2,4,0,0,27,9,1,0
49,4,14,2,5,5,5,4,0,0,10,9,1,0
85,2,6,1,2,0,1,4,73510,0,59,9,1,0
29,2,9,6,5,13,1,4,0,0,62,9,1,0
32,2,8,1,2,7,2,4,0,0,5,9,0,0
66,2,8,9,2,12,5,4,0,0,69,9,1,1
37,2,12,9,4,5,1,4,0,0,80,9,1,0
52,2,13,9,4,10,4,4,0,0,48,9,0,0
41,2,6,15,2,7,3,4,55006,0,13,9,1,1
27,2,14,14,0,13,1,4,0,0,24,9,1,0
63,2,11,14,0,8,5,4,0,2263,33,9,0,1
78,2,7,11,2,11,0,4,0,0,59,9,0,1
73,2,1,1,2,2,3,4,0,0,61,9,0,0
63,2,0,12,2,8,2,4,0,0,44,8,1,1
51,6,12,4,4,5,0,4,0,0,56,9,1,0
53,2,0,3,2,0,3,3,0,0,10,9,1,0
49,2,12,7,4,12,2,4,0,0,61,9,0,0
58,2,13,5,4,5,5,2,17382,0,68,9,1,1
64,2,9,10,0,12,2,4,0,0,85,9,0,0
22,2,6,6,1,11,3,1,0,0,80,9,0,1
66,5,5,11,4,11,4,4,0,0,92,9,1,0
70,5,7,14,4,2,4,2,0,0,57,9,1,0
66,2,1,9,4,3,2,4,0,0,37,9,1,0
87,2,14,3,2,0,0,2,0,0,86,9,0,0
54,6,7,5,2,10,4,4,0,0,95,9,1,0
52,2,15,8,0,4,2,2,0,0,89,9,1,0
87,2,11,4,4,11,2,4,0,0,44,9,1,1
38,2,1,7,0,12,1,4,0,0,29,9,0,0
70,2,0,2,0,5,5,4,0,0,16,9,0,1
57,2,6,9,4,1,3,4,0,0,68,9,1,0
48,2,5,5,4,7,1,4,0,0,12,9,1,0
66,2,2,14,4,12,1,4,0,0,82,9,0,0
56,2,3,15,2,3,4,4,0,0,72,9,0,0
55,2,5,5,2,6,4,4,0,0,82,9,1,1
59,3,14,15,4,7,0,4,0,0,32,9,0,1
50,1,10,12,4,0,4,4,90606,0,82,9,1,0
21,2,2,3,2,4,2,4,0,3701,62,9,0,1
62,5,8,9,2,2,2,4,0,0,17,9,1,0
38,4,15,8,2,10,0,4,0,0,92,9,1,0
46,2,4,5,3,10,0,3,0,0,74,9,1,1
45,2,14,15,2,8,1,4,0,0,86,9,1,1
73,1,4,12,2,0,4,4,0,0,25,7,1,0
72,2,7,10,2,4,1,4,0,4244,85,9,0,0
75,4,0,5,4,5,0,1,0,0,98,9,0,0
46,2,9,11,2,6,2,1,0,0,82,9,1,0
62,6,11,10,4,7,0,3,0,2795,4,9,1,1
75,2,15,6,4,4,0,4,0,0,10,9,1,0
67,2,4,1,2,11,1,4,0,0,15,9,0,0
51,2,7,9,2,8,1,4,0,0,87,9,1,1
74,2,8,11,2,5,0,2,0,0,66,9,0,0
36,2,5,3,4,11,4,4,0,0,71,9,1,1
28,2,15,3,2,9,4,4,0,0,89,9,0,0
45,4,5,9,4,12,1,4,0,0,96,4,1,0
61,2,13,11,5,3,4,4,0,0,94,9,1,0
32,2,6,2,0,5,0,4,0,0,25,9,0,0
30,2,6,10,4,10,2,4,0,0,90,9,0,1
65,2,8,2,4,4,2,4,0,0,93,5,0,0
47,2,9,3,2,0,5,4,3477,0,48,9,0,0
54,2,4,7,2,1,0,2,69964,0,91,9,1,0
44,2,2,1,0,4,2,4,0,0,7,9,0,0
67,2,1,12,2,11,0,4,0,0,22,9,1,1
